row index,2013,,Primary Deposit Type,Secondary Deposit Type, (1),Company,Source,Mt ore,Column 9,Column 10
349,Romer-Soucy #1,Canada,VMS,,NC,Minco Silver,Tech Rep (2014-02),,%Zn,1.8
349,Romer-Soucy #1,Canada,VMS,,NC,Minco Silver,Tech Rep (2014-02),,%Cu,1.49
351,Ruth-Vermont,Canada,Epithermal,,NC,Jasper Mining,BC OFR (1998-10),0.273944,%Pb,5.4
351,Ruth-Vermont,Canada,Epithermal,,NC,Jasper Mining,BC OFR (1998-10),0.273944,%Zn,4.8
351,Ruth-Vermont,Canada,Epithermal,,NC,Jasper Mining,BC OFR (1998-10),0.273944,g/t Ag,233.1
352,Ruttan,Canada,VMS,,C,Trevali Mining Corp.,Tech Rep (2011-08),22.263781,%Zn,1.33
352,Ruttan,Canada,VMS,,C,Trevali Mining Corp.,Tech Rep (2011-08),22.263781,%Cu,1.1
353,Sä Dena Hes (Mt Hundere),Canada,Skarn-manto,,C,JDS Silver,Ann Info Form 2005 (Teck),2.19,%Pb,2.6
353,Sä Dena Hes (Mt Hundere),Canada,Skarn-manto,,C,JDS Silver,Ann Info Form 2005 (Teck),2.19,%Zn,10.4
354,Salerno Lake,Canada,Sediment-hosted Pb-Zn,,NC,unknown,"(see Gatineau, Midland Expl'n)",1.5,%Zn,5.7
355,Salmo,Canada,Sediment-hosted Pb-Zn,MVT,NC,unknown,BC OFR (1998-10),0.036287,%Pb,0.1
355,Salmo,Canada,Sediment-hosted Pb-Zn,MVT,NC,unknown,BC OFR (1998-10),0.036287,%Zn,4.1
356,Scotia (BC),Canada,VMS,,NC,Atna Resources,BC OFR (1998-10),1.34,%Pb,0.4
356,Scotia (BC),Canada,VMS,,NC,Atna Resources,BC OFR (1998-10),1.34,%Zn,3.8
356,Scotia (BC),Canada,VMS,,NC,Atna Resources,BC OFR (1998-10),1.34,g/t Ag,13.0
356,Scotia (BC),Canada,VMS,,NC,Atna Resources,BC OFR (1998-10),1.34,%Cu,0.1
356,Scotia (BC),Canada,VMS,,NC,Atna Resources,BC OFR (1998-10),1.34,g/t Au,0.25
359,Scott Lake,Canada,VMS,,C,Cogitore Resources,Tech Rep (2011-07),5.447,%Zn,4.6
359,Scott Lake,Canada,VMS,,C,Cogitore Resources,Tech Rep (2011-07),5.447,g/t Ag,34.0
359,Scott Lake,Canada,VMS,,C,Cogitore Resources,Tech Rep (2011-07),5.447,%Cu,1.2
359,Scott Lake,Canada,VMS,,C,Cogitore Resources,Tech Rep (2011-07),5.447,g/t Au,0.2
360,Seneca,Canada,Epithermal,,NC,unknown,BC OFR (1998-10),1.506239,%Pb,0.15
360,Seneca,Canada,Epithermal,,NC,unknown,BC OFR (1998-10),1.506239,%Zn,3.57
360,Seneca,Canada,Epithermal,,NC,unknown,BC OFR (1998-10),1.506239,g/t Ag,41.13
360,Seneca,Canada,Epithermal,,NC,unknown,BC OFR (1998-10),1.506239,%Cu,0.63
360,Seneca,Canada,Epithermal,,NC,unknown,BC OFR (1998-10),1.506239,g/t Au,0.82
363,Silver Hart,Canada,Epithermal,Low sulfidation,C,CMC Metals,Tech Rep (2010-01),0.0695,%Pb,1.89
363,Silver Hart,Canada,Epithermal,Low sulfidation,C,CMC Metals,Tech Rep (2010-01),0.0695,%Zn,9.12
363,Silver Hart,Canada,Epithermal,Low sulfidation,C,CMC Metals,Tech Rep (2010-01),0.0695,g/t Ag,555.66
366,Silver Queen (Wrinch),Canada,Epithermal,,NC,New Nadina Exploration,Tech Rep (1996-02),0.5776,%Pb,1.49
366,Silver Queen (Wrinch),Canada,Epithermal,,NC,New Nadina Exploration,Tech Rep (1996-02),0.5776,%Zn,6.53
366,Silver Queen (Wrinch),Canada,Epithermal,,NC,New Nadina Exploration,Tech Rep (1996-02),0.5776,g/t Ag,257.0
366,Silver Queen (Wrinch),Canada,Epithermal,,NC,New Nadina Exploration,Tech Rep (1996-02),0.5776,%Cu,0.49
366,Silver Queen (Wrinch),Canada,Epithermal,,NC,New Nadina Exploration,Tech Rep (1996-02),0.5776,g/t Au,3.7
367,Silvertip (Midway),Canada,Sediment-hosted Pb-Zn,Sedex,C,JDS Silver,Tech Rep (2002-10; Silver Standard),2.57,%Pb,6.4
367,Silvertip (Midway),Canada,Sediment-hosted Pb-Zn,Sedex,C,JDS Silver,Tech Rep (2002-10; Silver Standard),2.57,%Zn,8.8
367,Silvertip (Midway),Canada,Sediment-hosted Pb-Zn,Sedex,C,JDS Silver,Tech Rep (2002-10; Silver Standard),2.57,g/t Ag,325.0
367,Silvertip (Midway),Canada,Sediment-hosted Pb-Zn,Sedex,C,JDS Silver,Tech Rep (2002-10; Silver Standard),2.57,g/t Au,0.63
368,Sito East,Canada,Sediment-hosted Pb-Zn,Sedex,NC,unknown (formerly Golden Arch Resources?),Steadman & Spry 2015,0.05,%Zn,4.5
369,Skidder,Canada,VMS,,NC,Canadian Zinc Corp,Website (2014-10-31),1,%Zn,2.0
369,Skidder,Canada,VMS,,NC,Canadian Zinc Corp,Website (2014-10-31),1,%Cu,2.0
371,Smith Copper,Canada,Skarn,,NC,unknown,BC OFR (1998-10),0.083906,%Pb,3.7
371,Smith Copper,Canada,Skarn,,NC,unknown,BC OFR (1998-10),0.083906,%Zn,12.5
371,Smith Copper,Canada,Skarn,,NC,unknown,BC OFR (1998-10),0.083906,g/t Ag,64.4
371,Smith Copper,Canada,Skarn,,NC,unknown,BC OFR (1998-10),0.083906,%Cu,1.69
372,Spar,Canada,Epithermal,,NC,unknown,BC OFR (1998-10),1.36,%Pb,0.17
372,Spar,Canada,Epithermal,,NC,unknown,BC OFR (1998-10),1.36,%Zn,0.08
372,Spar,Canada,Epithermal,,NC,unknown,BC OFR (1998-10),1.36,g/t Ag,4.2
372,Spar,Canada,Epithermal,,NC,unknown,BC OFR (1998-10),1.36,%Cu,0.01
372,Spar,Canada,Epithermal,,NC,unknown,BC OFR (1998-10),1.36,g/t Au,0.06
373,Stannex-Woolsey,Canada,Epithermal,,NC,Northavn Resources Corp,BC OFR (1998-10),0.590703,%Pb,2.66
373,Stannex-Woolsey,Canada,Epithermal,,NC,Northavn Resources Corp,BC OFR (1998-10),0.590703,%Zn,1.26
373,Stannex-Woolsey,Canada,Epithermal,,NC,Northavn Resources Corp,BC OFR (1998-10),0.590703,g/t Ag,71.6
373,Stannex-Woolsey,Canada,Epithermal,,NC,Northavn Resources Corp,BC OFR (1998-10),0.590703,%Cu,1.1
373,Stannex-Woolsey,Canada,Epithermal,,NC,Northavn Resources Corp,BC OFR (1998-10),0.590703,g/t Au,1.19
374,Stemwinder,Canada,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Min Deps Canada 2007 Goodfellow & Lydon,0.025,%Pb,3.7
374,Stemwinder,Canada,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Min Deps Canada 2007 Goodfellow & Lydon,0.025,%Zn,15.6
374,Stemwinder,Canada,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Min Deps Canada 2007 Goodfellow & Lydon,0.025,g/t Ag,76.3
375,Stratmat,Canada,VMS,,C,Trevali Mining Corp.,Tech Rep (2009-02),5.5245,%Pb,2.59
375,Stratmat,Canada,VMS,,C,Trevali Mining Corp.,Tech Rep (2009-02),5.5245,%Zn,6.11
375,Stratmat,Canada,VMS,,C,Trevali Mining Corp.,Tech Rep (2009-02),5.5245,g/t Ag,54.21
375,Stratmat,Canada,VMS,,C,Trevali Mining Corp.,Tech Rep (2009-02),5.5245,%Cu,0.4
375,Stratmat,Canada,VMS,,C,Trevali Mining Corp.,Tech Rep (2009-02),5.5245,g/t Au,0.62
377,Summit,Canada,Sediment-hosted Pb-Zn,Sedex,NC,unknown,BC OFR (1998-10),0.244,%Pb,1.0
377,Summit,Canada,Sediment-hosted Pb-Zn,Sedex,NC,unknown,BC OFR (1998-10),0.244,%Zn,4.5
377,Summit,Canada,Sediment-hosted Pb-Zn,Sedex,NC,unknown,BC OFR (1998-10),0.244,g/t Ag,27.4
377,Summit,Canada,Sediment-hosted Pb-Zn,Sedex,NC,unknown,BC OFR (1998-10),0.244,%Cu,0.7
379,Swim,Canada,Sediment-hosted Pb-Zn,,NC,unknown,Yukon Gov't Zn profile; PorterGeo,4.3,%Pb,3.8
379,Swim,Canada,Sediment-hosted Pb-Zn,,NC,unknown,Yukon Gov't Zn profile; PorterGeo,4.3,%Zn,4.7
379,Swim,Canada,Sediment-hosted Pb-Zn,,NC,unknown,Yukon Gov't Zn profile; PorterGeo,4.3,g/t Ag,42.0
379,Swim,Canada,Sediment-hosted Pb-Zn,,NC,unknown,Yukon Gov't Zn profile; PorterGeo,4.3,%Cu,0.27
379,Swim,Canada,Sediment-hosted Pb-Zn,,NC,unknown,Yukon Gov't Zn profile; PorterGeo,4.3,g/t Au,0.7
381,Tetagouche-Canoe Landing Lake,Canada,VMS,,NC,Wolfden Resources Corp,Website (2014-10-31),22.8,%Pb,0.64
381,Tetagouche-Canoe Landing Lake,Canada,VMS,,NC,Wolfden Resources Corp,Website (2014-10-31),22.8,%Zn,1.82
381,Tetagouche-Canoe Landing Lake,Canada,VMS,,NC,Wolfden Resources Corp,Website (2014-10-31),22.8,g/t Ag,32.23
381,Tetagouche-Canoe Landing Lake,Canada,VMS,,NC,Wolfden Resources Corp,Website (2014-10-31),22.8,%Cu,0.56
381,Tetagouche-Canoe Landing Lake,Canada,VMS,,NC,Wolfden Resources Corp,Website (2014-10-31),22.8,g/t Au,1.17
382,Tetagouche-Rocky Turn,Canada,VMS,,NC,Wolfden Resources Corp,Website (2014-10-31),0.131,%Pb,2.69
382,Tetagouche-Rocky Turn,Canada,VMS,,NC,Wolfden Resources Corp,Website (2014-10-31),0.131,%Zn,8.43
382,Tetagouche-Rocky Turn,Canada,VMS,,NC,Wolfden Resources Corp,Website (2014-10-31),0.131,g/t Ag,101.0
382,Tetagouche-Rocky Turn,Canada,VMS,,NC,Wolfden Resources Corp,Website (2014-10-31),0.131,%Cu,0.28
382,Tetagouche-Rocky Turn,Canada,VMS,,NC,Wolfden Resources Corp,Website (2014-10-31),0.131,g/t Au,3.1
384,Tintina (Eagle),Canada,Skarn,,NC,unknown,Yukon Gov't Zn profile,0.090719,%Pb,6.0
384,Tintina (Eagle),Canada,Skarn,,NC,unknown,Yukon Gov't Zn profile,0.090719,%Zn,10.0
384,Tintina (Eagle),Canada,Skarn,,NC,unknown,Yukon Gov't Zn profile,0.090719,g/t Ag,687.5
391,Upton,Canada,Sediment-hosted Pb-Zn,MVT,NC,unknown,Min Deps Canada 2007 Paradis et al,1.30953,%Pb,0.59
391,Upton,Canada,Sediment-hosted Pb-Zn,MVT,NC,unknown,Min Deps Canada 2007 Paradis et al,1.30953,%Zn,1.94
391,Upton,Canada,Sediment-hosted Pb-Zn,MVT,NC,unknown,Min Deps Canada 2007 Paradis et al,1.30953,g/t Ag,13.5
391,Upton,Canada,Sediment-hosted Pb-Zn,MVT,NC,unknown,Min Deps Canada 2007 Paradis et al,1.30953,%Cu,0.15
392,Val,Canada,Sediment-hosted U,Basal U mineralisation,NC,unknown (Prism Reosurces?),Yukon Gov't Zn profile,0.019958,%Pb,26.7
392,Val,Canada,Sediment-hosted U,Basal U mineralisation,NC,unknown (Prism Reosurces?),Yukon Gov't Zn profile,0.019958,%Zn,7.3
392,Val,Canada,Sediment-hosted U,Basal U mineralisation,NC,unknown (Prism Reosurces?),Yukon Gov't Zn profile,0.019958,g/t Ag,1027.4
393,Vangorda,Canada,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Yukon Gov't Zn profile,7.1,%Pb,3.4
393,Vangorda,Canada,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Yukon Gov't Zn profile,7.1,%Zn,4.3
393,Vangorda,Canada,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Yukon Gov't Zn profile,7.1,g/t Ag,48.0
393,Vangorda,Canada,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Yukon Gov't Zn profile,7.1,g/t Au,0.75
395,Vera,Canada,Epithermal,,NC,unknown (Prism Reosurces?),Yukon Gov't Zn profile,0.352659,%Pb,3.18
395,Vera,Canada,Epithermal,,NC,unknown (Prism Reosurces?),Yukon Gov't Zn profile,0.352659,%Zn,3.47
395,Vera,Canada,Epithermal,,NC,unknown (Prism Reosurces?),Yukon Gov't Zn profile,0.352659,g/t Ag,606.16
397,Vine 1,Canada,Epithermal,,NC,PJX Resources,Website (2014-10-26),1.3,%Pb,3.12
397,Vine 1,Canada,Epithermal,,NC,PJX Resources,Website (2014-10-26),1.3,%Zn,3.12
397,Vine 1,Canada,Epithermal,,NC,PJX Resources,Website (2014-10-26),1.3,g/t Ag,36.3
397,Vine 1,Canada,Epithermal,,NC,PJX Resources,Website (2014-10-26),1.3,%Cu,0.11
397,Vine 1,Canada,Epithermal,,NC,PJX Resources,Website (2014-10-26),1.3,g/t Au,2.2
398,Virginia Silver,Canada,Epithermal,,NC,unknown,BC OFR (1998-10),0.02,%Pb,4.4
398,Virginia Silver,Canada,Epithermal,,NC,unknown,BC OFR (1998-10),0.02,%Zn,2.2
398,Virginia Silver,Canada,Epithermal,,NC,unknown,BC OFR (1998-10),0.02,g/t Ag,2948.4
398,Virginia Silver,Canada,Epithermal,,NC,unknown,BC OFR (1998-10),0.02,g/t Au,1.19
399,Walton,Canada,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Nova Scotia MinFile 2008,0.5,%Pb,2.7
399,Walton,Canada,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Nova Scotia MinFile 2008,0.5,%Zn,3.5
402,Wolf (Hasselberg),Canada,VMS,,NC,Atna Resources,Yukon Gov't Zn profile,4.1,%Pb,1.8
402,Wolf (Hasselberg),Canada,VMS,,NC,Atna Resources,Yukon Gov't Zn profile,4.1,%Zn,6.2
402,Wolf (Hasselberg),Canada,VMS,,NC,Atna Resources,Yukon Gov't Zn profile,4.1,g/t Ag,84.0
405,Yava,Canada,VMS?,,NC,Savant Explorations,Tech Rep (2008-02),1.3,%Pb,1.6
405,Yava,Canada,VMS?,,NC,Savant Explorations,Tech Rep (2008-02),1.3,%Zn,4.96
405,Yava,Canada,VMS?,,NC,Savant Explorations,Tech Rep (2008-02),1.3,%Cu,1.03
411,Aerhada,China,Epithermal,,NC,Shanjinaerhada Mining,ILZSG database (2016-03-02),11.4,%Pb,2.3
411,Aerhada,China,Epithermal,,NC,Shanjinaerhada Mining,ILZSG database (2016-03-02),11.4,%Zn,3.3
412,Baiyinnour,China,Skarn,,NC,Chifeng Nonferrous Metals Corp,ILZSG database; CNMI website,14.21,%Pb,1.97
412,Baiyinnour,China,Skarn,,NC,Chifeng Nonferrous Metals Corp,ILZSG database; CNMI website,14.21,%Zn,5.53
413,Beiya,China,Skarn,,NC,Yunnan Gold Mining Group?,Zhou et al (2016),77.1,%Pb,2.01
415,Caijiaying,China,Skarn,,C,Griffin Mining,Ann Rep 2013,49.4,%Pb,0.4
415,Caijiaying,China,Skarn,,C,Griffin Mining,Ann Rep 2013,49.4,%Zn,4.1
415,Caijiaying,China,Skarn,,C,Griffin Mining,Ann Rep 2013,49.4,g/t Ag,23.9
415,Caijiaying,China,Skarn,,C,Griffin Mining,Ann Rep 2013,49.4,g/t Au,0.5
416,Changba-Lijiagou,China,Sediment-hosted Pb-Zn,Sedex,NC,Baiyin Nonferrous,ILZSG database (2016-07-12),13.5,%Pb,2.0
416,Changba-Lijiagou,China,Sediment-hosted Pb-Zn,Sedex,NC,Baiyin Nonferrous,ILZSG database (2016-07-12),13.5,%Zn,11.0
417,Dakuangshan,China,Skarn,,C,China Polymetallic Mining,Ann Rep 2013,,%Pb,2.69
417,Dakuangshan,China,Skarn,,C,China Polymetallic Mining,Ann Rep 2013,,%Zn,5.2
417,Dakuangshan,China,Skarn,,C,China Polymetallic Mining,Ann Rep 2013,,g/t Ag,54.16
419,Huangshaping,China,Skarn,,NC,unknown,Li et al (2016),22.43,%Pb,3.6
419,Huangshaping,China,Skarn,,NC,unknown,Li et al (2016),22.43,%Zn,8.0
420,Huayuan Fenghuang,China,Sediment-hosted Pb-Zn,MVT,NC,unknown,Leach et al (2005),50,%Zn,3.4
421,Inner Mongolia Sanguikou,China,Sediment-hosted Pb-Zn,Sedex,C,Zijin Mining,Ann Rep 2013,133,%Pb,0.5
421,Inner Mongolia Sanguikou,China,Sediment-hosted Pb-Zn,Sedex,C,Zijin Mining,Ann Rep 2013,133,%Zn,2.25
423,Jiawula,China,Epithermal,,NC,"Naneco Minerals, Vina Mineral Res, Hullunbeir",ILZSG database (2016-07-12),5,%Pb,3.3
423,Jiawula,China,Epithermal,,NC,"Naneco Minerals, Vina Mineral Res, Hullunbeir",ILZSG database (2016-07-12),5,%Zn,5.2
423,Jiawula,China,Epithermal,,NC,"Naneco Minerals, Vina Mineral Res, Hullunbeir",ILZSG database (2016-07-12),5,g/t Ag,125.0
423,Jiawula,China,Epithermal,,NC,"Naneco Minerals, Vina Mineral Res, Hullunbeir",ILZSG database (2016-07-12),5,g/t Au,0.4
425,Menghu,China,Sediment-hosted Pb-Zn,Sedex?,C,China Polymetallic Mining,Ann Rep 2013,,%Pb,13.8
425,Menghu,China,Sediment-hosted Pb-Zn,Sedex?,C,China Polymetallic Mining,Ann Rep 2013,,%Zn,7.8
426,Mengya,China,Skarn,,NC,MCC,ILZSG database (2016-07-12),2,%Pb,10.0
426,Mengya,China,Skarn,,NC,MCC,ILZSG database (2016-07-12),2,%Zn,10.0
426,Mengya,China,Skarn,,NC,MCC,ILZSG database (2016-07-12),2,%Cu,0.5
427,Nonggeshan,China,Skarn?,,C,MCC JV,Tech Rep (2009-07),20.416,%Pb,1.8
427,Nonggeshan,China,Skarn?,,C,MCC JV,Tech Rep (2009-07),20.416,%Zn,1.4
427,Nonggeshan,China,Skarn?,,C,MCC JV,Tech Rep (2009-07),20.416,g/t Ag,16.6
428,Qiandongshan,China,Sediment-hosted Pb-Zn,MVT,NC,"Marshall Minerals, CNMI, Quinsun",ILZSG database (2016-07-12),25,%Pb,1.8
428,Qiandongshan,China,Sediment-hosted Pb-Zn,MVT,NC,"Marshall Minerals, CNMI, Quinsun",ILZSG database (2016-07-12),25,%Zn,7.7
429,Qinghai Deerni,China,VMS,,C,Zijin Mining,Ann Rep 2013,20.6,%Zn,0.4
429,Qinghai Deerni,China,VMS,,C,Zijin Mining,Ann Rep 2013,20.6,%Cu,1.16
429,Qinghai Deerni,China,VMS,,C,Zijin Mining,Ann Rep 2013,20.6,%Co,0.07
430,Shizishan,China,Skarn,,C,China Polymetallic Mining,Ann Rep 2013,8.501788,%Pb,9.4
430,Shizishan,China,Skarn,,C,China Polymetallic Mining,Ann Rep 2013,8.501788,%Zn,6.0
430,Shizishan,China,Skarn,,C,China Polymetallic Mining,Ann Rep 2013,8.501788,g/t Ag,256.0
431,Xietongmen,China,Skarn,,C,Continental Minerals,Tech Rep (2009-05),219.8,%Zn,0.08
431,Xietongmen,China,Skarn,,C,Continental Minerals,Tech Rep (2009-05),219.8,g/t Ag,3.81
431,Xietongmen,China,Skarn,,C,Continental Minerals,Tech Rep (2009-05),219.8,%Cu,0.43
431,Xietongmen,China,Skarn,,C,Continental Minerals,Tech Rep (2009-05),219.8,g/t Au,0.61
433,Xinjiang Wulugentashi,China,Skarn?,,C,Zijin Mining,Ann Rep 2013,136.4,%Pb,0.48
433,Xinjiang Wulugentashi,China,Skarn?,,C,Zijin Mining,Ann Rep 2013,136.4,%Zn,2.46
436,Matahambre,Cuba,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),14.8,%Pb,0.24
436,Matahambre,Cuba,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),14.8,%Zn,0.51
436,Matahambre,Cuba,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),14.8,%Cu,4.39
438,Santa Lucia Castellanos,Cuba,Sediment-hosted Pb-Zn,Sedex,NC,Trafigura,ILZSG database (2016-07-12),12,%Pb,3.2
438,Santa Lucia Castellanos,Cuba,Sediment-hosted Pb-Zn,Sedex,NC,Trafigura,ILZSG database (2016-07-12),12,%Zn,2.4
438,Santa Lucia Castellanos,Cuba,Sediment-hosted Pb-Zn,Sedex,NC,Trafigura,ILZSG database (2016-07-12),12,g/t Ag,43.0
440,Sable Zinc Kabwe Tailings,Dem. Rep. Congo,Sediment-hosted Pb-Zn Tailings,MVT?,TC,formerly Metorex,Ann Rep 2010,5.3,%Zn,4.9
446,Abu Marawat,Egypt,Orogenic Au,,C,Alexander Nubia,Website (2014-10-26),2.9,%Zn,1.15
446,Abu Marawat,Egypt,Orogenic Au,,C,Alexander Nubia,Website (2014-10-26),2.9,g/t Ag,29.3
446,Abu Marawat,Egypt,Orogenic Au,,C,Alexander Nubia,Website (2014-10-26),2.9,%Cu,0.77
446,Abu Marawat,Egypt,Orogenic Au,,C,Alexander Nubia,Website (2014-10-26),2.9,g/t Au,1.75
447,Umm Gheig,Egypt,Sediment-hosted Pb-Zn,MVT,NC,unknown,Leach et al (2005),1.5,%Pb,1.3
447,Umm Gheig,Egypt,Sediment-hosted Pb-Zn,MVT,NC,unknown,Leach et al (2005),1.5,%Zn,11.0
448,Asmara-Adi Nefas,Eritrea,VMS,,C,Sunridge Gold Corp,Tech Rep (2013-08),1.841,%Zn,10.05
448,Asmara-Adi Nefas,Eritrea,VMS,,C,Sunridge Gold Corp,Tech Rep (2013-08),1.841,g/t Ag,115.0
448,Asmara-Adi Nefas,Eritrea,VMS,,C,Sunridge Gold Corp,Tech Rep (2013-08),1.841,%Cu,1.78
448,Asmara-Adi Nefas,Eritrea,VMS,,C,Sunridge Gold Corp,Tech Rep (2013-08),1.841,g/t Au,3.31
456,Kainuu-Rautavaara,Finland,Sediment-hosted Pb-Zn/VMS,Sedex/VMS,C,FinnAust Mining (Magnus Minerals-Western Areas),Website (2014-10-26),34.4,%Zn,0.38
456,Kainuu-Rautavaara,Finland,Sediment-hosted Pb-Zn/VMS,Sedex/VMS,C,FinnAust Mining (Magnus Minerals-Western Areas),Website (2014-10-26),34.4,%Cu,0.1
456,Kainuu-Rautavaara,Finland,Sediment-hosted Pb-Zn/VMS,Sedex/VMS,C,FinnAust Mining (Magnus Minerals-Western Areas),Website (2014-10-26),34.4,%Ni,0.19
457,Kettukumpu,Finland,VMS,,NC,unknown,Geol Survey Finland,0.4,%Zn,0.1
457,Kettukumpu,Finland,VMS,,NC,unknown,Geol Survey Finland,0.4,%Cu,0.44
457,Kettukumpu,Finland,VMS,,NC,unknown,Geol Survey Finland,0.4,%Ni,0.18
457,Kettukumpu,Finland,VMS,,NC,unknown,Geol Survey Finland,0.4,%Co,0.07
458,Kylylahti,Finland,VMS,,C,Altona Mining,Ann Rep 2013,7.7,%Zn,0.52
458,Kylylahti,Finland,VMS,,C,Altona Mining,Ann Rep 2013,7.7,%Cu,1.31
458,Kylylahti,Finland,VMS,,C,Altona Mining,Ann Rep 2013,7.7,g/t Au,0.68
458,Kylylahti,Finland,VMS,,C,Altona Mining,Ann Rep 2013,7.7,%Ni,0.21
458,Kylylahti,Finland,VMS,,C,Altona Mining,Ann Rep 2013,7.7,%Co,0.23
459,Perttilahti,Finland,VMS,,NC,unknown,Geol Survey Finland,1.32,%Zn,1.89
459,Perttilahti,Finland,VMS,,NC,unknown,Geol Survey Finland,1.32,%Cu,2.15
459,Perttilahti,Finland,VMS,,NC,unknown,Geol Survey Finland,1.32,%Ni,0.15
459,Perttilahti,Finland,VMS,,NC,unknown,Geol Survey Finland,1.32,%Co,0.16
461,Rauhala,Finland,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),1.7,%Pb,0.96
461,Rauhala,Finland,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),1.7,%Zn,4.97
461,Rauhala,Finland,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),1.7,g/t Ag,53.0
461,Rauhala,Finland,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),1.7,%Cu,1.33
462,Rautavaara,Finland,IOCG,,C,"FinnAust Mining (formerly Western Areas, Magnus Minerals)",Website (10-01-2013) (FinnAust Mining),34.4,%Zn,0.38
462,Rautavaara,Finland,IOCG,,C,"FinnAust Mining (formerly Western Areas, Magnus Minerals)",Website (10-01-2013) (FinnAust Mining),34.4,%Cu,0.1
462,Rautavaara,Finland,IOCG,,C,"FinnAust Mining (formerly Western Areas, Magnus Minerals)",Website (10-01-2013) (FinnAust Mining),34.4,%Ni,0.19
463,Riihilahti,Finland,VMS,,NC,unknown,Geol Survey Finland,0.7,%Zn,0.09
463,Riihilahti,Finland,VMS,,NC,unknown,Geol Survey Finland,0.7,%Cu,0.72
463,Riihilahti,Finland,VMS,,NC,unknown,Geol Survey Finland,0.7,g/t Au,0.3
463,Riihilahti,Finland,VMS,,NC,unknown,Geol Survey Finland,0.7,%Ni,0.03
463,Riihilahti,Finland,VMS,,NC,unknown,Geol Survey Finland,0.7,%Co,0.09
464,Saramäki,Finland,VMS,,C,Altona Mining,Ann Rep 2013,3.4,%Zn,0.63
464,Saramäki,Finland,VMS,,C,Altona Mining,Ann Rep 2013,3.4,%Cu,0.71
464,Saramäki,Finland,VMS,,C,Altona Mining,Ann Rep 2013,3.4,%Ni,0.05
464,Saramäki,Finland,VMS,,C,Altona Mining,Ann Rep 2013,3.4,%Co,0.09
465,Sykäräinen,Finland,VMS?,,NC,unknown,Geol Survey Finland,0.2,%Zn,0.25
465,Sykäräinen,Finland,VMS?,,NC,unknown,Geol Survey Finland,0.2,g/t Ag,52.0
465,Sykäräinen,Finland,VMS?,,NC,unknown,Geol Survey Finland,0.2,%Cu,1.95
466,Talvivaara (Kolmisoppi/Kuusilampi),Finland,Sediment-hosted Pb-Zn/VMS,Sedex/VMS,C,Talvivaara,Ann Rep 2012,,%Co,0.02
466,Talvivaara (Kolmisoppi/Kuusilampi),Finland,Sediment-hosted Pb-Zn/VMS,Sedex/VMS,C,Talvivaara,Ann Rep 2012,,%U3O8,0.0017
467,Vuonos,Finland,VMS,,C,Altona Mining,Ann Rep 2013,0.76,%Zn,1.33
467,Vuonos,Finland,VMS,,C,Altona Mining,Ann Rep 2013,0.76,%Cu,1.76
467,Vuonos,Finland,VMS,,C,Altona Mining,Ann Rep 2013,0.76,%Co,0.14
468,Arrens,France,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),4,%Pb,3.5
468,Arrens,France,Sediment-hosted Pb-Zn,Sedex,NC,unknown,Leach et al (2005),4,%Zn,3.5
469,Trèves,France,Sediment-hosted Pb-Zn,MVT,NC,unknown,Leach et al (2005),0.06,%Pb,1.4
469,Trèves,France,Sediment-hosted Pb-Zn,MVT,NC,unknown,Leach et al (2005),0.06,%Zn,6.0
469,Trèves,France,Sediment-hosted Pb-Zn,MVT,NC,unknown,Leach et al (2005),0.06,g/t Ag,20.0
470,Amtkeli,Georgia,Epithermal,,C,unknown,NATO Sci 2002 v17,0.285,%Pb,2.36
470,Amtkeli,Georgia,Epithermal,,C,unknown,NATO Sci 2002 v17,0.285,%Zn,3.8
471,Brdzyshra,Georgia,Sediment-hosted Pb-Zn,MVT,C,unknown,NATO Sci 2002 v17,0.25,%Pb,1.2
471,Brdzyshra,Georgia,Sediment-hosted Pb-Zn,MVT,C,unknown,NATO Sci 2002 v17,0.25,%Zn,1.0
472,Dambludi,Georgia,Epithermal,High sulphidation,C,unknown,NATO Sci 2002 v17,1.869,%Pb,2.67
472,Dambludi,Georgia,Epithermal,High sulphidation,C,unknown,NATO Sci 2002 v17,1.869,%Zn,5.31
472,Dambludi,Georgia,Epithermal,High sulphidation,C,unknown,NATO Sci 2002 v17,1.869,g/t Ag,30.1
